Title,Price
"ACER Aspire 3 (A315-58-59FM), Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-1135G7 Prozessor, 8 GB RAM, 512 GB SSD, Intel® Iris® Xe, Pure Silver, Windows 11 Home (64 Bit)","499,00€"
"APPLE MacBook Air (2024), MRYP3D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Silber, macOS","1599,00€"
"ACER Chromebook 315 (CB315-3HT-P440), Chromebook, mit 15,6 Zoll Display Touchscreen, Intel® Pentium®,N5000 Prozessor, 4 GB RAM, 128 GB eMMC, Intel® UHD 605, Pure Silver, Google Chrome OS","519,00€"
"MICROSOFT Surface Laptop Go 3, Notebook, mit 12,45 Zoll Display Touchscreen, Intel® Core™ i5,i5-1235U Prozessor, 8 GB RAM, 256 GB SSD, Intel® Iris® Xe, Eisblau, Windows 11 Home (64 Bit)","859,99€"
"APPLE MacBook Air (2024), MRYQ3D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 8 GB RAM, 512 GB SSD, Silber, macOS","1829,00€"
"HP 15s-fq5356ng, Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-1235U Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Silber, Windows 11 Home (64 Bit)","699,00€"
"MICROSOFT Surface Laptop Go 3, Notebook, mit 12,45 Zoll Display Touchscreen, Intel® Core™ i5,i5-1235U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Salbei, Windows 11 Home (64 Bit)","1149,00€"
"MEDION ERAZER Deputy P60, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ 7,i7-13620H Prozessor, 32 GB RAM, 2 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz, Windows 11 Home (64 Bit)","1649,00€"
"ASUS Flip CX5 CX5601FBA-MC0038, Chromebook Plus, mit 16 Zoll Display Touchscreen, Intel® Core™ i5,i5-1235U Prozessor, 8 GB RAM, 128 GB SSD, Intel® Iris® Xe, Grau, Google Chrome OS","899,00€"
"ASUS VivoBook S 14 OLED S5406MA-PP018W, Notebook, mit 14 Zoll Display, Intel® Core™ Ultra 5,125H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Mist Blue, Windows 11 Home (64 Bit)","1099,00€"
"ASUS ZenBook Pro 17 UM6702RC-M2042WS, Creator Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 9,6900HX Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 3050, Schwarz, Windows 11 Home (64 Bit)","1799,00€"
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 15 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1719,00€"
"ASUS VivoBook S 16 OLED S5606MA-MX011X, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 9,185H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Neutral Black, Windows 11 Pro (64 Bit)","1499,00€"
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 13,8 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1899,00€"
"LENOVO Legion Slim 5i, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-13700H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Storm Grey, Windows 11 Home (64 Bit)","1929,00€"
"ACER Chromebook Spin 513 (CP513-1H-S6H0) mit Tastaturbeleuchtung, Chromebook, mit 13,3 Zoll Display Touchscreen, Qualcomm Snapdragon 700 Series,7180c Prozessor, 4 GB RAM, 64 GB eMMC, Qualcomm Adreno™ Onboard Graphics, Pure Silver, Google Chrome OS","499,00€"
"ASUS VivoBook S 16 Flip TP3604VA-MC069W, Convertible, mit 16 Zoll Display Touchscreen, Intel® Core™ i9 i9-13900H (Evo) Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Schwarz, Windows 11 Home (64 Bit)","1399,00€"
"APPLE MacBook Air (2024), MRYT3D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 8 GB RAM, 512 GB SSD, Polarstern, macOS","1829,00€"
"HP 17-cn3358ng, Notebook, mit 17,3 Zoll Display, Intel® Core™ i5,i5-1334U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Silber, Windows 11 Home (64 Bit)","699,00€"
"MICROSOFT Surface Laptop Studio 2, Notebook, mit 14,4 Zoll Display Touchscreen, Intel® Core™ i7,i7-13700H  Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Platin, Windows 11 Home (64 Bit)","3199,00€"
"MEDION S17413, Notebook, mit 17,3 Zoll Display, Intel® Core™ 5,i5-1235U Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Silber, Windows 11 Home (32 bit)","679,00€"
"LENOVO Yoga 9i (8. Generation), Premium Convertible Notebook, mit 14 Zoll Display Touchscreen, Intel® Core™ i7 i7-1360P (Evo) Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Oatmeal/Champagnersilber, Windows 11 Home (64 Bit)","1999,00€"
"APPLE MacBook Air (2024), MXD33D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 16 GB RAM, 512 GB SSD, Polarstern, macOS","2059,00€"
"GIGABYTE AERO 16 OLED, Creator Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-13900H Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Twilight Silver, Windows 11 Pro (64 Bit)","2399,00€"
"ASUS ROG Zephyrus G14 GA403UI-QS024W, Gaming Notebook, mit 14 Zoll Display, AMD Ryzen™ 9,8945HS Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz/Grau, Windows 11 Home (64 Bit)","2399,00€"
"ACER Swift Go 16 OLED (SFG16-72-77XN) mit 120 Hz Display mit Tastaturbeleuchtung, Notebook, mit 16 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Steel Gray, Windows 11 Home (64 Bit)","1269,00€"
"ACER Nitro 16 (AN16-41-R0QU) mit 165 Hz Display und RGB Tastatur, Notebook, mit 16,0 Zoll Display, AMD Ryzen™ 7, 7840HS Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Obsidian Black, Windows 11 Home (64 Bit)","1649,00€"
"SAMSUNG Galaxy Book 4 Edge, Copilot+ PC, mit 16 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Sapphire Blue, Windows 11 Home (64 Bit)","2099,00€"
"APPLE MacBook Air (2024), MRXQ3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Silber, macOS","1299,00€"
"APPLE MacBook Air (2024), MRXP3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 512 GB SSD, Space Grau, macOS","1529,00€"
